date,co2
1977-09-05,331.58799999999997
1977-09-06,331.554
1977-09-07,331.52
1977-09-08,331.54
1977-09-09,330.49
1977-09-10,330.815
1977-09-11,331.14
1977-09-12,331.16
1977-09-13,331.82
1977-09-14,331.24
1977-09-15,331.72
1977-09-16,331.55
1977-09-17,331.73
1977-09-18,331.1
1977-09-19,330.88
1977-09-20,330.66
1977-09-21,330.44
1977-09-22,330.22
1977-09-23,330.0
1977-09-24,331.67
1977-09-25,331.36
1977-09-26,331.05
1977-09-27,330.74
1977-09-28,330.76
1977-09-29,331.02
1977-09-30,331.05
1977-10-01,331.1
1977-10-02,331.26
1977-10-03,331.42
1977-10-04,330.95
1977-10-05,330.74
1977-10-06,330.73
1977-10-07,330.83
1977-10-08,330.95
1977-10-09,331.09
1977-10-10,331.23
1977-10-11,331.37
1977-10-12,331.4
1977-10-13,331.65
1977-10-14,331.75
1977-10-15,331.595
1977-10-16,331.44
1977-10-17,331.36
1977-10-18,331.28
1977-10-19,331.27
1977-10-20,331.26
1977-10-21,331.25
1977-10-22,331.13
1977-10-23,330.92
1977-10-24,331.37
1977-10-25,331.39
1977-10-26,331.36
1977-10-27,331.35
1977-10-28,331.37
1977-10-29,331.8
1977-10-30,331.94
1977-10-31,331.89
1977-11-01,331.84
1977-11-02,331.79
1977-11-03,331.74
1977-11-04,331.69
1977-11-05,332.01
1977-11-06,332.04
1977-11-07,332.04
1977-11-08,332.015
1977-11-09,331.99
1977-11-10,331.85
1977-11-11,332.28
1977-11-12,332.27
1977-11-13,332.78
1977-11-14,332.6766666666667
1977-11-15,332.5733333333333
1977-11-16,332.47
1977-11-17,332.42
1977-11-18,332.37
1977-11-19,332.49
1977-11-20,332.63
1977-11-21,332.52
1977-11-22,333.28
1977-11-23,334.04
1977-11-24,333.9
1977-11-25,332.86
1977-11-26,332.69
1977-11-27,332.79
1977-11-28,332.9
1977-11-29,332.67999999999995
1977-11-30,332.46
1977-12-01,332.49
1977-12-02,332.63
1977-12-03,332.975
1977-12-04,333.32
1977-12-05,333.16999999999996
1977-12-06,333.02
1977-12-07,333.09
1977-12-08,333.05
1977-12-09,333.49
1977-12-10,334.07
1977-12-11,333.88
1977-12-12,333.69
1977-12-13,333.5
1977-12-14,333.08
1977-12-15,333.41
1977-12-16,333.8
1977-12-17,333.23
1977-12-18,333.75
1977-12-19,333.61
1977-12-20,334.08
1977-12-21,333.92
1977-12-22,333.75
1977-12-23,334.73
1977-12-24,334.4
1977-12-25,333.67
1977-12-26,333.8
1977-12-27,334.0366666666667
1977-12-28,334.2733333333333
1977-12-29,334.51
1977-12-30,333.89
1977-12-31,333.97
1978-01-01,334.26
1978-01-02,334.46666666666664
1978-01-03,334.67333333333335
1978-01-04,334.88
1978-01-05,334.78
1978-01-06,334.7
1978-01-07,334.53999999999996
1978-01-08,334.38
1978-01-09,334.22
1978-01-10,334.06
1978-01-11,334.72
1978-01-12,334.67
1978-01-13,334.55
1978-01-14,334.81
1978-01-15,334.98
1978-01-16,334.85
1978-01-17,334.57
1978-01-18,335.67
1978-01-19,335.32666666666665
1978-01-20,334.98333333333335
1978-01-21,334.64
1978-01-22,334.92333333333335
1978-01-23,335.20666666666665
1978-01-24,335.49
1978-01-25,335.56
1978-01-26,335.01
1978-01-27,335.73
1978-01-28,336.59
1978-01-29,334.66
1978-01-30,334.38
1978-01-31,335.93
1978-02-01,335.66499999999996
1978-02-02,335.4
1978-02-03,335.16
1978-02-04,335.81
1978-02-05,334.59
1978-02-06,334.31
1978-02-07,334.48
1978-02-08,334.78
1978-02-09,334.95
1978-02-10,335.33
1978-02-11,335.21500000000003
1978-02-12,335.1
1978-02-13,335.02
1978-02-14,334.99
1978-02-15,335.2
1978-02-16,335.81
1978-02-17,335.65
1978-02-18,335.86
1978-02-19,336.07
1978-02-20,335.04
1978-02-21,334.71
1978-02-22,334.88
1978-02-23,335.94
1978-02-24,335.91
1978-02-25,335.95
1978-02-26,334.98
1978-02-27,336.51
1978-02-28,335.09
1978-03-01,335.14
1978-03-02,336.86
1978-03-03,336.78
1978-03-04,336.3
1978-03-05,336.17
1978-03-06,336.18
1978-03-07,335.98
1978-03-08,335.46
1978-03-09,336.23
1978-03-10,336.22
1978-03-11,336.19
1978-03-12,336.42
1978-03-13,335.69
1978-03-14,336.94
1978-03-15,336.88
1978-03-16,336.82
1978-03-17,337.68
1978-03-18,336.81
1978-03-19,336.78499999999997
1978-03-20,336.76
1978-03-21,336.745
1978-03-22,336.73
1978-03-23,336.67
1978-03-24,336.8
1978-03-25,337.58
1978-03-26,337.45
1978-03-27,338.01
1978-03-28,337.44
1978-03-29,335.87
1978-03-30,336.6
1978-03-31,338.36
1978-04-01,338.05
1978-04-02,337.74
1978-04-03,337.245
1978-04-04,336.75
1978-04-05,336.96
1978-04-06,337.86
1978-04-07,337.85833333333335
1978-04-08,337.8566666666667
1978-04-09,337.855
1978-04-10,337.85333333333335
1978-04-11,337.8516666666667
1978-04-12,337.85
1978-04-13,338.06
1978-04-14,337.81
1978-04-15,338.28
1978-04-16,337.93
1978-04-17,337.78
1978-04-18,337.63
1978-04-19,337.315
1978-04-20,337.0
1978-04-21,337.17
1978-04-22,338.39
1978-04-23,337.75
1978-04-24,337.72333333333336
1978-04-25,337.69666666666666
1978-04-26,337.67
1978-04-27,337.77
1978-04-28,338.03499999999997
1978-04-29,338.3
1978-04-30,338.29
1978-05-01,338.37
1978-05-02,338.42
1978-05-03,338.47
1978-05-04,337.78
1978-05-05,338.42
1978-05-06,338.2266666666667
1978-05-07,338.0333333333333
1978-05-08,337.84
1978-05-09,337.52
1978-05-10,337.45
1978-05-11,338.1
1978-05-12,338.77
1978-05-13,338.47
1978-05-14,338.2
1978-05-15,338.45
1978-05-16,337.56
1978-05-17,338.74
1978-05-18,337.56
1978-05-19,337.25
1978-05-20,337.45
1978-05-21,337.69
1978-05-22,337.91
1978-05-23,338.27
1978-05-24,337.7
1978-05-25,337.59
1978-05-26,337.48
1978-05-27,337.37
1978-05-28,338.03
1978-05-29,338.48
1978-05-30,338.35
1978-05-31,338.35
1978-06-01,338.61
1978-06-02,338.87
1978-06-03,338.54
1978-06-04,338.62
1978-06-05,338.51
1978-06-06,338.40000000000003
1978-06-07,338.29
1978-06-08,338.2375
1978-06-09,338.185
1978-06-10,338.1325
1978-06-11,338.08
1978-06-12,338.03
1978-06-13,338.48
1978-06-14,338.20500000000004
1978-06-15,337.93
1978-06-16,338.06
1978-06-17,337.945
1978-06-18,337.83000000000004
1978-06-19,337.71500000000003
1978-06-20,337.6
1978-06-21,337.76
1978-06-22,337.92
1978-06-23,337.625
1978-06-24,337.33
1978-06-25,337.44
1978-06-26,337.28
1978-06-27,337.27
1978-06-28,337.40999999999997
1978-06-29,337.55
1978-06-30,337.83
1978-07-01,337.59999999999997
1978-07-02,337.37
1978-07-03,337.14
1978-07-04,336.90999999999997
1978-07-05,336.68
1978-07-06,336.45
1978-07-07,336.96
1978-07-08,336.66
1978-07-09,336.95000000000005
1978-07-10,337.24
1978-07-11,336.94
1978-07-12,336.79
1978-07-13,336.64
1978-07-14,336.64
1978-07-15,336.51
1978-07-16,337.09
1978-07-17,336.95
1978-07-18,336.81
1978-07-19,335.77
1978-07-20,335.89
1978-07-21,336.01
1978-07-22,336.02
1978-07-23,336.24
1978-07-24,336.0
1978-07-25,335.76
1978-07-26,335.62
1978-07-27,336.13
1978-07-28,335.55
1978-07-29,335.75
1978-07-30,335.95
1978-07-31,335.41
1978-08-01,335.53
1978-08-02,335.05
1978-08-03,335.235
1978-08-04,335.42
1978-08-05,335.15
1978-08-06,335.21
1978-08-07,334.79
1978-08-08,334.54
1978-08-09,334.56
1978-08-10,334.27
1978-08-11,334.52
1978-08-12,334.7
1978-08-13,335.03
1978-08-14,334.83
1978-08-15,334.65
1978-08-16,334.5133333333333
1978-08-17,334.37666666666667
1978-08-18,334.24
1978-08-19,334.265
1978-08-20,334.28999999999996
1978-08-21,334.315
1978-08-22,334.34
1978-08-23,334.27
1978-08-24,334.2
1978-08-25,334.13
1978-08-26,334.06
1978-08-27,333.9625
1978-08-28,333.865
1978-08-29,333.76750000000004
1978-08-30,333.67
1978-08-31,333.73
1978-09-01,333.94
1978-09-02,333.55
1978-09-03,333.16
1978-09-04,332.77
1978-09-05,332.38
1978-09-06,331.99
1978-09-07,332.94
1978-09-08,333.235
1978-09-09,333.53
1978-09-10,331.56
1978-09-11,331.48
1978-09-12,331.9
1978-09-13,331.47
1978-09-14,331.9
1978-09-15,332.33
1978-09-16,332.37
1978-09-17,332.0
1978-09-18,331.63
1978-09-19,331.26
1978-09-20,332.16
1978-09-21,332.0466666666667
1978-09-22,331.93333333333334
1978-09-23,331.82
1978-09-24,332.41
1978-09-25,332.44
1978-09-26,332.47
1978-09-27,332.5
1978-09-28,332.905
1978-09-29,333.31
1978-09-30,332.95
1978-10-01,332.15
1978-10-02,332.55
1978-10-03,332.44
1978-10-04,332.16499999999996
1978-10-05,331.89
1978-10-06,332.06
1978-10-07,332.06
1978-10-08,332.06
1978-10-09,332.39
1978-10-10,331.64
1978-10-11,331.62666666666667
1978-10-12,331.61333333333334
1978-10-13,331.6
1978-10-14,331.87
1978-10-15,332.39
1978-10-16,332.72
1978-10-17,332.37
1978-10-18,332.64666666666665
1978-10-19,332.92333333333335
1978-10-20,333.2
1978-10-21,332.945
1978-10-22,332.69
1978-10-23,333.09
1978-10-24,332.58
1978-10-25,332.7
1978-10-26,332.89
1978-10-27,332.875
1978-10-28,332.86
1978-10-29,332.78
1978-10-30,332.7
1978-10-31,332.88666666666666
1978-11-01,333.0733333333333
1978-11-02,333.26
1978-11-03,333.58
1978-11-04,333.33
1978-11-05,333.3233333333333
1978-11-06,333.31666666666666
1978-11-07,333.31
1978-11-08,333.77
1978-11-09,333.56
1978-11-10,333.56
1978-11-11,333.66
1978-11-12,333.57
1978-11-13,333.61
1978-11-14,333.58
1978-11-15,333.64
1978-11-16,333.77
1978-11-17,333.51
1978-11-18,333.59
1978-11-19,333.64
1978-11-20,334.36
1978-11-21,334.61
1978-11-22,334.12
1978-11-23,333.94
1978-11-24,333.76
1978-11-25,334.25
1978-11-26,334.13
1978-11-27,333.87
1978-11-28,334.21
1978-11-29,334.27666666666664
1978-11-30,334.34333333333336
1978-12-01,334.41
1978-12-02,334.3
1978-12-03,334.19
1978-12-04,334.08
1978-12-05,334.47
1978-12-06,334.73
1978-12-07,334.47
1978-12-08,334.54
1978-12-09,334.605
1978-12-10,334.67
1978-12-11,334.48
1978-12-12,334.93
1978-12-13,335.38
1978-12-14,335.05
1978-12-15,335.13
1978-12-16,335.04
1978-12-17,334.57
1978-12-18,335.11
1978-12-19,335.1
1978-12-20,335.09
1978-12-21,335.14
1978-12-22,336.02
1978-12-23,335.62
1978-12-24,334.94
1978-12-25,334.95
1978-12-26,334.92
1978-12-27,335.55
1978-12-28,335.01
1978-12-29,335.1
1978-12-30,335.05
1978-12-31,335.43
1979-01-01,335.2
1979-01-02,335.26
1979-01-03,335.08
1979-01-04,335.19
1979-01-05,335.08
1979-01-06,335.13
1979-01-07,335.33
1979-01-08,335.56
1979-01-09,335.03
1979-01-10,335.15
1979-01-11,335.36
1979-01-12,335.56
1979-01-13,336.39
1979-01-14,336.65
1979-01-15,337.79
1979-01-16,336.12
1979-01-17,336.44
1979-01-18,336.66
1979-01-19,336.39
1979-01-20,336.4
1979-01-21,336.9
1979-01-22,337.245
1979-01-23,337.59
1979-01-24,337.03
1979-01-25,336.46
1979-01-26,336.68
1979-01-27,336.8
1979-01-28,336.92
1979-01-29,337.04
1979-01-30,337.16
1979-01-31,337.26
1979-02-01,336.93
1979-02-02,336.71
1979-02-03,336.64
1979-02-04,336.57
1979-02-05,337.01
1979-02-06,336.61
1979-02-07,336.89
1979-02-08,336.585
1979-02-09,336.28
1979-02-10,336.26
1979-02-11,336.58
1979-02-12,336.95
1979-02-13,336.77
1979-02-14,336.46
1979-02-15,336.2
1979-02-16,336.2
1979-02-17,336.49
1979-02-18,336.88
1979-02-19,337.07
1979-02-20,337.17
1979-02-21,336.88
1979-02-22,336.75
1979-02-23,336.06
1979-02-24,336.68
1979-02-25,336.845
1979-02-26,337.01
1979-02-27,336.98
1979-02-28,336.89
1979-03-01,336.805
1979-03-02,336.72
1979-03-03,336.9
1979-03-04,337.78
1979-03-05,337.54499999999996
1979-03-06,337.31
1979-03-07,337.87
1979-03-08,337.91
1979-03-09,338.54
1979-03-10,338.19
1979-03-11,338.21500000000003
1979-03-12,338.24
1979-03-13,337.82500000000005
1979-03-14,337.41
1979-03-15,338.03
1979-03-16,338.65
1979-03-17,338.2925
1979-03-18,337.935
1979-03-19,337.5775
1979-03-20,337.22
1979-03-21,338.09000000000003
1979-03-22,338.96
1979-03-23,339.365
1979-03-24,339.77
1979-03-25,339.56
1979-03-26,339.57
1979-03-27,338.84
1979-03-28,338.35
1979-03-29,338.05
1979-03-30,339.12
1979-03-31,339.28
1979-04-01,338.87
1979-04-02,338.595
1979-04-03,338.32
1979-04-04,337.19
1979-04-05,337.195
1979-04-06,337.2
1979-04-07,338.16499999999996
1979-04-08,339.13
1979-04-09,339.15
1979-04-10,338.9633333333333
1979-04-11,338.77666666666664
1979-04-12,338.59
1979-04-13,339.0
1979-04-14,337.94
1979-04-15,338.42
1979-04-16,339.03
1979-04-17,338.4
1979-04-18,338.66
1979-04-19,339.03
1979-04-20,338.85
1979-04-21,338.95
1979-04-22,338.98
1979-04-23,339.66
1979-04-24,340.21
1979-04-25,339.39
1979-04-26,338.97
1979-04-27,339.06
1979-04-28,339.38
1979-04-29,339.7
1979-04-30,340.08
1979-05-01,339.9
1979-05-02,339.55
1979-05-03,339.28499999999997
1979-05-04,339.02
1979-05-05,338.9
1979-05-06,338.88
1979-05-07,338.74
1979-05-08,338.6
1979-05-09,338.48
1979-05-10,338.36
1979-05-11,338.3825
1979-05-12,338.405
1979-05-13,338.4275
1979-05-14,338.45
1979-05-15,339.22
1979-05-16,339.56
1979-05-17,339.55333333333334
1979-05-18,339.5466666666667
1979-05-19,339.54
1979-05-20,339.84
1979-05-21,339.52
1979-05-22,339.88
1979-05-23,340.24
1979-05-24,338.91
1979-05-25,338.68
1979-05-26,339.24
1979-05-27,339.22
1979-05-28,339.37
1979-05-29,339.61
1979-05-30,339.85
1979-05-31,339.98
1979-06-01,340.11
1979-06-02,340.24
1979-06-03,340.18
1979-06-04,339.65
1979-06-05,339.68
1979-06-06,339.7
1979-06-07,339.63
1979-06-08,339.59
1979-06-09,339.465
1979-06-10,339.34
1979-06-11,339.09
1979-06-12,338.9733333333333
1979-06-13,338.8566666666667
1979-06-14,338.74
1979-06-15,338.805
1979-06-16,338.87
1979-06-17,338.78
1979-06-18,339.32
1979-06-19,339.02
1979-06-20,339.22
1979-06-21,339.35
1979-06-22,339.19
1979-06-23,339.1433333333333
1979-06-24,339.0966666666667
1979-06-25,339.05
1979-06-26,339.00333333333333
1979-06-27,338.9566666666667
1979-06-28,338.91
1979-06-29,338.93
1979-06-30,338.95
1979-07-01,338.3
1979-07-02,337.26
1979-07-03,337.865
1979-07-04,338.47
1979-07-05,338.42
1979-07-06,338.15
1979-07-07,338.22
1979-07-08,337.94
1979-07-09,337.235
1979-07-10,336.53
1979-07-11,338.24
1979-07-12,338.1
1979-07-13,337.96
1979-07-14,337.82
1979-07-15,337.8
1979-07-16,338.26
1979-07-17,337.81
1979-07-18,338.09
1979-07-19,337.92
1979-07-20,337.745
1979-07-21,337.57
1979-07-22,337.47
1979-07-23,337.07
1979-07-24,336.4
1979-07-25,336.41
1979-07-26,337.25
1979-07-27,335.4
1979-07-28,335.995
1979-07-29,336.59
1979-07-30,337.2
1979-07-31,337.01
1979-08-01,336.90999999999997
1979-08-02,336.81
1979-08-03,336.71
1979-08-04,336.74
1979-08-05,336.45500000000004
1979-08-06,336.17
1979-08-07,336.21
1979-08-08,336.25
1979-08-09,336.59
1979-08-10,336.43
1979-08-11,336.45
1979-08-12,336.61
1979-08-13,336.13
1979-08-14,336.15999999999997
1979-08-15,336.19
1979-08-16,335.81
1979-08-17,336.1
1979-08-18,336.09000000000003
1979-08-19,336.08
1979-08-20,335.73
1979-08-21,335.31
1979-08-22,334.02
1979-08-23,334.95
1979-08-24,333.89
1979-08-25,333.68
1979-08-26,334.25666666666666
1979-08-27,334.83333333333337
1979-08-28,335.41
1979-08-29,335.58
1979-08-30,334.89
1979-08-31,333.92
1979-09-01,335.13
1979-09-02,334.758
1979-09-03,334.38599999999997
1979-09-04,334.014
1979-09-05,333.642
1979-09-06,333.27
1979-09-07,334.21
1979-09-08,334.41499999999996
1979-09-09,334.62
1979-09-10,334.825
1979-09-11,335.03
1979-09-12,335.02
1979-09-13,334.755
1979-09-14,334.49
1979-09-15,333.07
1979-09-16,333.81
1979-09-17,334.115
1979-09-18,334.42
1979-09-19,333.28
1979-09-20,334.09
1979-09-21,333.01
1979-09-22,333.02
1979-09-23,333.11
1979-09-24,333.235
1979-09-25,333.36
1979-09-26,333.42
1979-09-27,333.595
1979-09-28,333.77
1979-09-29,334.4
1979-09-30,334.11
1979-10-01,334.42
1979-10-02,334.12
1979-10-03,334.13
1979-10-04,333.87
1979-10-05,333.61
1979-10-06,334.24
1979-10-07,334.65
1979-10-08,334.6875
1979-10-09,334.725
1979-10-10,334.7625
1979-10-11,334.8
1979-10-12,334.46000000000004
1979-10-13,334.12
1979-10-14,333.95
1979-10-15,334.02
1979-10-16,334.04
1979-10-17,334.27
1979-10-18,334.25
1979-10-19,334.13
1979-10-20,333.95
1979-10-21,333.83
1979-10-22,335.73
1979-10-23,333.75
1979-10-24,334.22
1979-10-25,334.27
1979-10-26,334.34
1979-10-27,334.34
1979-10-28,334.46
1979-10-29,334.42999999999995
1979-10-30,334.4
1979-10-31,334.66
1979-11-01,334.65000000000003
1979-11-02,334.64
1979-11-03,334.63
1979-11-04,334.84
1979-11-05,334.72
1979-11-06,334.55
1979-11-07,334.5
1979-11-08,334.77
1979-11-09,335.11
1979-11-10,335.1
1979-11-11,334.54
1979-11-12,335.13
1979-11-13,334.79
1979-11-14,335.45
1979-11-15,335.98
1979-11-16,335.71
1979-11-17,335.91
1979-11-18,335.94
1979-11-19,335.76
1979-11-20,335.47
1979-11-21,335.44
1979-11-22,335.5
1979-11-23,335.64
1979-11-24,336.79
1979-11-25,335.87
1979-11-26,335.84
1979-11-27,335.68
1979-11-28,335.72
1979-11-29,335.84
1979-11-30,336.02
1979-12-01,336.19
1979-12-02,336.04
1979-12-03,336.2
1979-12-04,336.28
1979-12-05,336.56
1979-12-06,336.91
1979-12-07,336.58
1979-12-08,336.24
1979-12-09,336.235
1979-12-10,336.23
1979-12-11,336.73
1979-12-12,336.88
1979-12-13,336.88
1979-12-14,336.83
1979-12-15,336.78
1979-12-16,336.7
1979-12-17,336.72
1979-12-18,336.94000000000005
1979-12-19,337.16
1979-12-20,337.38
1979-12-21,337.6
1979-12-22,337.54833333333335
1979-12-23,337.49666666666667
1979-12-24,337.44500000000005
1979-12-25,337.3933333333334
1979-12-26,337.3416666666667
1979-12-27,337.29
1979-12-28,337.25
1979-12-29,337.05
1979-12-30,337.2
1979-12-31,337.21
1980-01-01,337.85
1980-01-02,337.32
1980-01-03,337.75
1980-01-04,337.7
1980-01-05,337.65
1980-01-06,337.25
1980-01-07,337.86
1980-01-08,337.31
1980-01-09,337.155
1980-01-10,337.0
1980-01-11,337.5
1980-01-12,337.49
1980-01-13,337.75
1980-01-14,337.45
1980-01-15,337.54
1980-01-16,336.94
1980-01-17,337.41499999999996
1980-01-18,337.89
1980-01-19,338.7
1980-01-20,338.17
1980-01-21,337.72
1980-01-22,339.5
1980-01-23,339.64
1980-01-24,338.64
1980-01-25,338.63
1980-01-26,338.22
1980-01-27,338.17
1980-01-28,338.37
1980-01-29,337.75
1980-01-30,337.9
1980-01-31,337.56
1980-02-01,337.6
1980-02-02,337.86
1980-02-03,338.49
1980-02-04,338.4
1980-02-05,338.88
1980-02-06,338.14
1980-02-07,338.46
1980-02-08,338.03999999999996
1980-02-09,337.62
1980-02-10,337.2
1980-02-11,337.325
1980-02-12,337.45
1980-02-13,338.54
1980-02-14,338.18
1980-02-15,338.98
1980-02-16,338.76
1980-02-17,338.64
1980-02-18,338.61
1980-02-19,338.64
1980-02-20,338.33
1980-02-21,338.38
1980-02-22,337.88
1980-02-23,337.97
1980-02-24,338.01
1980-02-25,338.32
1980-02-26,339.66
1980-02-27,338.84
1980-02-28,338.5
1980-02-29,338.81
1980-03-01,340.26
1980-03-02,340.25
1980-03-03,339.635
1980-03-04,339.02
1980-03-05,339.02
1980-03-06,339.02
1980-03-07,339.02
1980-03-08,339.02
1980-03-09,339.33
1980-03-10,339.23
1980-03-11,339.87
1980-03-12,340.045
1980-03-13,340.22
1980-03-14,340.24
1980-03-15,340.11
1980-03-16,339.88
1980-03-17,339.49
1980-03-18,339.29
1980-03-19,339.36
1980-03-20,339.43
1980-03-21,340.21
1980-03-22,340.32
1980-03-23,340.43
1980-03-24,340.91
1980-03-25,340.58
1980-03-26,341.19
1980-03-27,340.63
1980-03-28,340.96500000000003
1980-03-29,341.3
1980-03-30,341.1
1980-03-31,340.44
1980-04-01,340.49
1980-04-02,340.44
1980-04-03,340.57
1980-04-04,340.7
1980-04-05,340.7733333333333
1980-04-06,340.8466666666667
1980-04-07,340.92
1980-04-08,340.97
1980-04-09,340.42
1980-04-10,340.46500000000003
1980-04-11,340.51
1980-04-12,341.25
1980-04-13,340.94
1980-04-14,340.63
1980-04-15,341.83
1980-04-16,340.9
1980-04-17,341.02
1980-04-18,340.75
1980-04-19,340.77
1980-04-20,341.31
1980-04-21,340.76
1980-04-22,341.12
1980-04-23,341.47
1980-04-24,341.03
1980-04-25,341.01
1980-04-26,341.25
1980-04-27,341.32
1980-04-28,341.24
1980-04-29,341.16
1980-04-30,341.245
1980-05-01,341.33
1980-05-02,341.42
1980-05-03,341.65
1980-05-04,341.73
1980-05-05,341.8066666666667
1980-05-06,341.8833333333333
1980-05-07,341.96
1980-05-08,341.41
1980-05-09,340.94000000000005
1980-05-10,340.47
1980-05-11,340.98
1980-05-12,341.87
1980-05-13,342.37
1980-05-14,341.27
1980-05-15,341.42
1980-05-16,341.9
1980-05-17,342.38
1980-05-18,341.64
1980-05-19,341.76
1980-05-20,341.5
1980-05-21,341.38
1980-05-22,341.26
1980-05-23,340.9
1980-05-24,340.54
1980-05-25,340.61
1980-05-26,340.98
1980-05-27,340.76
1980-05-28,341.355
1980-05-29,341.95
1980-05-30,341.96
1980-05-31,341.66
1980-06-01,341.92
1980-06-02,341.75
1980-06-03,341.61
1980-06-04,341.5133333333333
1980-06-05,341.4166666666667
1980-06-06,341.32
1980-06-07,341.62
1980-06-08,341.61
1980-06-09,341.6
1980-06-10,342.21
1980-06-11,341.49
1980-06-12,341.49
1980-06-13,341.49
1980-06-14,341.33
1980-06-15,342.34
1980-06-16,341.98
1980-06-17,341.875
1980-06-18,341.77
1980-06-19,341.25
1980-06-20,340.96
1980-06-21,340.72
1980-06-22,340.64
1980-06-23,340.94
1980-06-24,341.24
1980-06-25,340.88
1980-06-26,340.52
1980-06-27,340.63
1980-06-28,340.61
1980-06-29,340.59000000000003
1980-06-30,340.57
1980-07-01,340.55
1980-07-02,340.56
1980-07-03,340.44
1980-07-04,340.45
1980-07-05,340.44
1980-07-06,340.27
1980-07-07,340.395
1980-07-08,340.52
1980-07-09,340.14
1980-07-10,339.86
1980-07-11,338.98
1980-07-12,339.35333333333335
1980-07-13,339.7266666666667
1980-07-14,340.1
1980-07-15,340.17
1980-07-16,340.06
1980-07-17,337.69
1980-07-18,338.73
1980-07-19,339.06
1980-07-20,338.99
1980-07-21,337.59
1980-07-22,338.82
1980-07-23,339.17
1980-07-24,339.52
1980-07-25,339.37
1980-07-26,338.34
1980-07-27,339.24
1980-07-28,339.05
1980-07-29,338.88
1980-07-30,338.4
1980-07-31,338.505
1980-08-01,338.61
1980-08-02,338.68
1980-08-03,337.36
1980-08-04,336.81
1980-08-05,336.6
1980-08-06,336.39
1980-08-07,336.18
1980-08-08,336.99
1980-08-09,337.8
1980-08-10,338.61
1980-08-11,338.305
1980-08-12,338.0
1980-08-13,337.695
1980-08-14,337.39
1980-08-15,337.69
1980-08-16,338.27
1980-08-17,338.17
1980-08-18,338.07
1980-08-19,337.97
1980-08-20,338.2266666666667
1980-08-21,338.48333333333335
1980-08-22,338.74
1980-08-23,338.38
1980-08-24,338.065
1980-08-25,337.75
1980-08-26,338.19
1980-08-27,338.15666666666664
1980-08-28,338.12333333333333
1980-08-29,338.09
1980-08-30,334.79
1980-08-31,335.32
1980-09-01,335.85
1980-09-02,336.38
1980-09-03,336.63666666666666
1980-09-04,336.8933333333333
1980-09-05,337.15
1980-09-06,337.17
1980-09-07,336.22
1980-09-08,335.62
1980-09-09,335.6125
1980-09-10,335.605
1980-09-11,335.59749999999997
1980-09-12,335.59
1980-09-13,336.4
1980-09-14,337.44
1980-09-15,337.23
1980-09-16,336.685
1980-09-17,336.14
1980-09-18,336.19
1980-09-19,335.17
1980-09-20,335.17333333333335
